id,source,title,authors,year,venue,stage_reached,decision,exclusion_reason,category,notes,subcategory,screener,screener_original,confidence,doi,arxiv_id,citations,citations_source,is_published,n_sources,all_sources,priority_band,has_abstract
C10054,arxiv,SnapMLA: Efficient Long-Context MLA Decoding via Hardware-Aware FP8 Quantized Pipelining,Yifan Zhang; Zunhai Su; Shuhao Hu; Rui Yang; Wei Wu; Yulei Qian; Yuchen Xie; Xunliang Cai,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.10718,0,,no,1,arxiv,new_work,yes
C10055,arxiv,Social Knowledge for Cross-Domain User Preference Modeling,Nir Lotan; Adir Solomon; Ido Guy; Einat Minkov,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.10148,0,,no,1,arxiv,new_work,yes
C10056,arxiv,Soft-Prompt Tuning for Fair and Efficient LLM Benchmark Evaluation,Selen Erkan; Bastian Boll; Kristian Kersting; Björn Deiseroth; Letitia Parcalabescu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.12117,0,,no,1,arxiv,new_work,yes
C10057,arxiv,Spanning the Visual Analogy Space with a Weight Basis of LoRAs,Hila Manor; Rinon Gal; Haggai Maron; Tomer Michaeli; Gal Chechik,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.15727,0,,no,1,arxiv,new_work,yes
C10058,arxiv,SparVAR: Exploring Sparsity in Visual AutoRegressive Modeling for Training-Free Acceleration,Zekun Li; Ning Wang; Tongxin Bai; Changwang Mei; Peisong Wang; Shuang Qiu; Jian Cheng,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.04361,0,,no,1,arxiv,new_work,yes
C10059,arxiv,Sparse Attention as a Range Searching Problem: Towards an Inference-Efficient Index for KV Cache,Mohsen Dehghankar; Abolfazl Asudeh,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.06763,0,,no,1,arxiv,new_work,yes
C10060,arxiv,Sparse Autoencoders for Interpretable Medical Image Representation Learning,Philipp Wesp; Robbie Holland; Vasiliki Sideri-Lampretsa; Sergios Gatidis,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.23794,0,,no,1,arxiv,new_work,yes
C10061,semanticscholar,Sparse Experts Scale Better in Efficient Mixture Architectures for Trillion Parameter Models,N. Petrov; S. Andersson,2026,Computer Life,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.54097/baczzj49,,0,,yes,1,semanticscholar,new_work,yes
C10062,arxiv,Sparsity Hurts: Simple Linear Adapter Can Boost Generalized Category Discovery,Bo Ye; Kai Gan; Tong Wei; Min-Ling Zhang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.08183,0,,no,1,arxiv,new_work,yes
C10063,arxiv,Sparsity-Aware Low-Rank Representation for Efficient Fine-Tuning of Large Language Models,Longteng Zhang; Sen Wu; Shuai Hou; Zhengyu Qing; Zhuo Zheng; Danning Ke; Qihong Lin; Qiang Wang; Shaohuai Shi; Xiaowen Chu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2601.16991,0,,no,1,arxiv,new_work,yes
C10064,arxiv,SpatialAnt: Autonomous Zero-Shot Robot Navigation via Active Scene Reconstruction and Visual Anticipation,Jiwen Zhang; Xiangyu Shi; Siyuan Wang; Zerui Li; Zhongyu Wei; Qi Wu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.26837,0,,no,1,arxiv,new_work,yes
C10065,arxiv,Spatiotemporal Decision Transformer for Traffic Coordination,Haoran Su; Yandong Sun; Hanxiao Deng,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.02903,0,,no,1,arxiv,new_work,yes
C10066,arxiv,Speak or Stay Silent: Context-Aware Turn-Taking in Multi-Party Dialogue,Kratika Bhagtani; Mrinal Anand; Yu Chen Xu; Amit Kumar Singh Yadav,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.11409,0,,no,1,arxiv,new_work,yes
C10067,arxiv,Specification-Based Code-Text-Code Reengineering for LLM-Mediated Software Evolution,Oleg Grynets; Vasyl Lyashkevych; Arsen Dolichnyi; Roman Piznak; Taras Zelenyy; Volodymyr Morozov,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.25232,0,,no,1,arxiv,new_work,yes
C10068,semanticscholar,Spectral Attention Steering for Prompt Highlighting,Weixian Waylon Li; Yuchen Niu; Yong-Guang Yang; Keshuang Li; Tiejun Ma; Shay B. Cohen,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2603.01281,2603.01281,3,semanticscholar,yes,2,arxiv|semanticscholar,new_work,yes
C10069,arxiv,Spectral Surgery: Training-Free Refinement of LoRA via Gradient-Guided Singular Value Reweighting,Zailong Tian; Yanzhe Chen; Zhuoheng Han; Lizi Liao,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.03995,0,,no,1,arxiv,new_work,yes
C10070,arxiv,Speculating Experts Accelerates Inference for Mixture-of-Experts,Vivan Madan; Prajwal Singhania; Abhinav Bhatele; Tom Goldstein; Ashwinee Panda,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.19289,0,,no,1,arxiv,new_work,yes
C10071,semanticscholar,Split Learning Based Cloud-Edge-End Collaborative Model Training in Heterogeneous Networks,Jian Wang; Gang Feng; Yi-jing Liu; Xinyi Xu; Lei Cheng; Wei Jiang; Liping Qian,2026,IEEE Transactions on Network Science and Engineering,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5). No abstract in pool; title-only screen or fetch abstract.,,,,,10.1109/tnse.2025.3597161,,5,semanticscholar,yes,1,semanticscholar,new_work,no
C10072,arxiv,Split-on-Share: Mixture of Sparse Experts for Task-Agnostic Continual Learning,Fatema Siddika; Md Anwar Hossen; Tanwi Mallick; Ali Jannesari,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2601.17616,0,,no,1,arxiv,new_work,yes
C10073,semanticscholar,SplitFT: An Adaptive Federated Split Learning System For LLMs Fine-Tuning,Yimeng Shan; Zhaorui Zhang; Sheng Di; Yu Liu; Xiaoyi Lu; Benben Liu,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2604.26388,2604.26388,0,,yes,2,arxiv|semanticscholar,new_work,yes
C10074,ieee,SplitGossip: Edge-based Fine-tuning of Distilled LLMs Using Split Gossip Learning and Gradient Compression,Sunder Ali Khowaja; Kapal Dev; Hussam Al Hamadi; Rongpeng Li; Honggang Zhang,2026,2026 IEEE International Conference on Consumer Electronics (ICCE),stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/icce67443.2026.11449600,,0,,yes,2,ieee|semanticscholar,new_work,yes
C10075,ieee,SpoofBuster: Adaptive Attention Transformer for Anti-Spoofing Face Recognition,V. Jyothsna; Banka Lakshmi; Pasupula Ruchitha Nevas; Afkhan Mohammad Fazal Khan,2026,2026 International Conference on Smart Electronic Devices and Intelligent Systems (ICSEDIS),stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/icsedis68157.2026.11518191,,0,,yes,1,ieee,new_work,yes
C10076,arxiv,SpotAttention: Plug-In Block-Sparse Routing for Pretrained Long-Context Transformers,Huzama Ahmad; Se-Young Yun,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.22874,0,,no,1,arxiv,new_work,yes
C10077,arxiv,Stability Implies Redundancy: Delta Attention Selective Halting for Efficient Long-Context Prefilling,Yujie Chen; Tailai Chen; Yifeng Gao; Zoe Wanying He; Yijue Xu; Shaobo Wang; Linfeng Zhang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.18103,0,,no,1,arxiv,new_work,yes
C10078,semanticscholar,Stabilized Fine-Tuning with LoRA in Federated Learning: Mitigating the Side Effect of Client Size and Rank via the Scaling Factor,Jiayu Huang; Xiaohu Wu; Tiantian He; Qicheng Lao,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2603.08058,2603.08058,2,semanticscholar,yes,3,arxiv|google_scholar|semanticscholar,new_work,yes
C10079,semanticscholar,Stabilizing Decentralized Federated Fine-Tuning via Topology-Aware Alternating LoRA,Xiaoyu Wang; Xiaotian Li; Zhixiang Zhou; Chen Li; Yong Liu,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2602.00451,2602.00451,0,,yes,2,arxiv|semanticscholar,new_work,yes
C10080,arxiv,Stable-LoRA: Stabilizing Feature Learning of Low-Rank Adaptation,Yize Wu; Ke Gao; Ling Li; Yanjun Wu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.05204,0,,no,1,arxiv,new_work,yes
C10081,ieee,State of the Union: Towards Reproducible Performance Evaluations in Federated Learning,Ningxin Su; Baochun Li; Bo Li,2026,IEEE Transactions on Knowledge and Data Engineering,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/tkde.2026.3697810,,1,ieee,yes,1,ieee,new_work,yes
C10082,arxiv,Statistically-Lossless Quantization of Large Language Models,Michael Helcig; Eldar Kurtic; Dan Alistarh,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.02404,0,,no,1,arxiv,new_work,yes
C10083,semanticscholar,Status and Trends of Large Model Fine-tuning in Various Scenarios,Sihan Zhang,2026,Applied and Computational Engineering,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.54254/2755-2721/2026.bj32952,,0,,yes,1,semanticscholar,new_work,yes
C10084,google_scholar,Stella: Subspace learning in low-rank adaptation using stiefel manifold,"Z Li, S Sajadmanesh, J Li, L Lyu",2026,"Advances in Neural …, 2026 -",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2510.01938,8,google_scholar,no,2,arxiv|google_scholar,new_work,yes
C10085,arxiv,Stochastic KV Routing: Enabling Adaptive Depth-Wise Cache Sharing,Anastasiia Filippova; David Grangier; Marco Cuturi; João Monteiro,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.22782,0,,no,1,arxiv,new_work,yes
C10086,arxiv,Strategic Over-Parameterization for Generalizable Low-Rank Adaptation,Jing Gao; Zhong-Yi Lu; Pan Zhang; Ze-Feng Gao,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.16470,0,,no,1,arxiv,new_work,yes
C10087,arxiv,StreamVoiceAnon+: Emotion-Preserving Streaming Speaker Anonymization via Frame-Level Acoustic Distillation,Nikita Kuzmin; Kong Aik Lee; Eng Siong Chng,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.06079,0,,no,1,arxiv,new_work,yes
C10088,arxiv,Stress-testing medical large language models reveals latent safety pathology beyond benchmark accuracy,Yuan Shen; Xiaojun Wu; Linghua Yu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.07929,0,,no,1,arxiv,new_work,yes
C10089,arxiv,Structured Hyperedge Adaptation for Parameter-Efficient Fine-Tuning of Vision Transformers,Edwin Kwadwo Tenagyei; Lei Wang; Ugochukwu Ejike Akpudo; Jun Zhou; Yongsheng Gao,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.22383,0,,no,1,arxiv,new_work,yes
C10090,arxiv,Structured Prompting for Arabic Essay Proficiency: A Trait-Centric Evaluation Approach,Salim Al Mandhari; Hieu Pham Dinh; Mo El-Haj; Paul Rayson,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.19668,0,,no,1,arxiv,new_work,yes
C10091,arxiv,Stylized Text-to-Motion Generation via Hypernetwork-Driven Low-Rank Adaptation,Junhyuk Jeon; Seokhyeon Hong; Junyong Noh,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.13333,0,,no,1,arxiv,new_work,yes
C10092,arxiv,"Sub-Billion, Super-Frontier: Small Language Models Rival Zero-Shot Frontier LLMs on General and Literary Relation Extraction",Despina Christou; Grigorios Tsoumakas,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.22606,0,,no,1,arxiv,new_work,yes
C10093,arxiv,Subspace Geometry Governs Catastrophic Forgetting in Low-Rank Adaptation,Brady Steele,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.02224,0,,no,1,arxiv,new_work,yes
C10094,arxiv,Subspace-Constrained Federated Learning with Low-Rank Adaptation,Neranjan Senarath; Rohit Muralitharan; Sadia Asif,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.22724,0,,no,1,arxiv,new_work,yes
C10095,arxiv,SubspaceAD: Training-Free Few-Shot Anomaly Detection via Subspace Modeling,Camile Lendering; Erkut Akdag; Egor Bondarev,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.23013,0,,no,1,arxiv,new_work,yes
C10096,semanticscholar,SuperFL: Bridging LDP With Byzantine Robustness in Federated Learning on Non-IID Data for Low-Altitude Networks,Jie Zhang; Yuanyuan He; Xianjun Deng; Xinwei Yu; Shenghao Liu; En Wang,2026,IEEE Transactions on Cognitive Communications and Networking,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/tccn.2026.3658772,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C10097,arxiv,Swiss-Bench SBP-002: A Frontier Model Comparison on Swiss Legal and Regulatory Tasks,Fatih Uenal,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.23646,0,,no,1,arxiv,new_work,yes
C10098,arxiv,"Sycophancy as a Multilingual Alignment Failure: How Safety Degrades Across Languages, Topics, and Models",Arya Shah; Himanshu Beniwal; Mayank Singh; Chaklam Silpasuwanchai,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.08451,0,,no,1,arxiv,new_work,yes
C10099,arxiv,Synthetic Craquelure Generation for Unsupervised Painting Restoration,Jana Cuch-Guillén; Antonio Agudo; Raül Pérez-Gonzalo,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.12742,0,,no,1,arxiv,new_work,yes
C10100,arxiv,Synthetic Data Augmentation for Multi-Task Chinese Porcelain Classification: A Stable Diffusion Approach,Ziyao Ling; Silvia Mirri; Paola Salomoni; Giovanni Delnevo,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2601.14791,0,,no,1,arxiv,new_work,yes
C10101,arxiv,System Report for CCL25-Eval Task 5: New Dataset and LoRA-Fine-Tuned Qwen2.5,Haotao Xie,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.12392,0,,no,1,arxiv,new_work,yes
C10102,semanticscholar,T-Mimi: A Transformer-Based Mimi Decoder for Real-Time On-Phone TTS,Haibin Wu; B. Do; Naveen Suda; Julian Chan; Madhavan C R; Gene-Ping Yang; Yi-Chiao Wu; Naoyuki Kanda; Yossef Adi; X. Lei; Yue Liu; Florian Metze; Yuzong Liu,2026,"IEEE International Conference on Acoustics, Speech, and Signal Processing",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/icassp55912.2026.11463729,2601.20094,0,,yes,2,ieee|semanticscholar,new_work,yes
C10103,semanticscholar,TALAN: Task-Aligned Latent Adaptation Networks for Targeted Post-Training of Large Language Models,Chengkai Zhang; Ziteng Liu; Junpu Wang; Zeyi Tao; Yang Wang; Sagar Chordia; Qingan Huang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.06902,0,,no,2,arxiv|semanticscholar,new_work,yes
C10104,arxiv,TAP-ViTs: Task-Adaptive Pruning for On-Device Deployment of Vision Transformers,Zhibo Wang; Zuoyuan Zhang; Xiaoyi Pang; Qile Zhang; Xuanyi Hao; Shuguo Zhuo; Peng Sun,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2601.02437,0,,no,1,arxiv,new_work,yes
C10105,ieee,TCFF-Adapter: Text-Driven Adaption of CLIP for Few-Shot Image Classification,Guanlin Du; Hanzi Wang; Xintao Xu; Yan Yan; Xuelong Li,2026,IEEE Transactions on Circuits and Systems for Video Technology,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/tcsvt.2025.3602826,,2,ieee,yes,1,ieee,new_work,yes
C10106,arxiv,TD-Grokking: Learning from Zero-Reward Problems by Training-Time Decomposition,Ningyuan Xi; Hao Xu; Hongsheng Xin; Ning Miao,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.09883,0,,no,1,arxiv,new_work,yes
C10107,ieee,TER: Test-Time Embedding Regularization for Calibration-Aware Prompt Tuning in Vision-Language Models,Meijie Zhao; Yu Liu; Keyan Jin; Hao Yang,2026,"ICASSP 2026 - 2026 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/icassp55912.2026.11462365,,0,,yes,1,ieee,new_work,yes
C10108,arxiv,TL++: Accuracy and Privacy Preserving Traversal Learning for Distributed Intelligent Systems,Erdenebileg Batbaatar; Young Yoon,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.25627,0,,no,1,arxiv,new_work,yes
C10109,arxiv,TLRD: Teaching LLMs to Reason over Tabular Data with Tri-Level Rationale Distillation,Tianyuan Liang; Xuwei Tan; Lei Shi; Junsheng Zhong; Ziyu Hu; Tian Xie; Zhiqun Zuo; Xiaodong Yu; Xueru Zhang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.08295,0,,no,1,arxiv,new_work,yes
C10110,dblp,TLoRA+: A Low-Rank Parameter-Efficient Fine-Tuning Method for Large Language Models.,Yarui Cao; Kai Liu,2026,CoRR,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2604.13368,2604.13368,0,,yes,2,arxiv|dblp,new_work,yes
C10111,arxiv,TLoRA: Task-aware Low Rank Adaptation of Large Language Models,Weicheng Lin; Yi Zhang; Jiawei Dang; Liang-Jie Zhang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.18124,0,,no,1,arxiv,new_work,yes
C10112,arxiv,TORQ: Two-Level Orthogonal Rotation for MXFP4 Quantization,Zukang Xu; Xing Hu; Dawei Yang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.19561,0,,no,1,arxiv,new_work,yes
C10113,arxiv,TRADE: Transducer-Augmented Decoder for Speech LLM,Yun Tang; Shanil Puri; Shinji Watanabe; Subhabrata Mukherjee,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.08486,0,,no,1,arxiv,new_work,yes
C10114,arxiv,TSEmbed: Unlocking Task Scaling in Universal Multimodal Embeddings,Yebo Wu; Feng Liu; Ziwei Xie; Zhiyuan Liu; Changwang Zhang; Jun Wang; Li Li,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.04772,0,,no,1,arxiv,new_work,yes
C10115,arxiv,TSFLora: Token-Compressed Split Fine-Tuning for Wireless Edge Networks,Xianke Qiang; Zheng Chang; Li Wang; Ying-Chang Liang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.23988,0,,no,1,arxiv,new_work,yes
C10116,semanticscholar,TWLA: Achieving Ternary Weights and Low-Bit Activations for LLMs via Post-Training Quantization,Zhixiong Zhao; Zukang Xu; Zhixuan Chen; Xing Hu; Zhe Jiang; Dawei Yang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.13054,0,,no,2,arxiv|semanticscholar,new_work,yes
C10117,semanticscholar,TabEng-QLoRA: Criticality-Aware Tabular-to-Text Adaptation of Large Language Models via Saliency-Guided Quantized Low-Rank Fine-Tuning,Seda Bayat Toksoz; Gültekin Işık,2026,Electronics,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.3390/electronics15081728,,0,,yes,1,semanticscholar,new_work,yes
C10118,ieee,Tackling Data Heterogeneity in Parameter-Efficient Federated Fine-Tuning of Large Language Models,Jun Liu; Yunming Liao; Hongli Xu; Yang Xu,2026,"ICASSP 2026 - 2026 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/icassp55912.2026.11460924,,0,,yes,1,ieee,new_work,yes
C10119,arxiv,Tadpole: Autoencoders as Foundation Models for 3D PDEs with Online Learning,Qiang Liu; Felix Koehler; Benjamin Holzschuh; Nils Thuerey,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.15284,0,,no,1,arxiv,new_work,yes
C10120,semanticscholar,Tail-Aware HiFloat4: W4A4 Post-Training Quantization for Wan2.2,Zhanfeng Feng; Shuai Guo; Xin Di; Long Peng; Yang Cao; Zhengjun Zha,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2605.26628,2605.26628,0,,yes,1,semanticscholar,new_work,yes
C10121,arxiv,TailNLG: A Multilingual Benchmark Addressing Verbalization of Long-Tail Entities,Lia Draetta; Michael Oliverio; Virginia Ramón-Ferrer; Pier Felice Balestrucci; Flaviana Corallo; Carlos Badenes-Olmedo; Alessandro Mazzei; Marco Antonio Stranisci; Rossana Damiano,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.27768,0,,no,1,arxiv,new_work,yes
C10122,arxiv,TalkLoRA: Communication-Aware Mixture of Low-Rank Adaptation for Large Language Models,Lin Mu; Haiyang Wang; Li Ni; Lei Sang; Zhize Wu; Peiquan Jin; Yiwen Zhang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.06291,0,,no,1,arxiv,new_work,yes
C10123,semanticscholar,Taming Momentum: Rethinking Optimizer States Through Low-Rank Approximation,Zhengbo Wang; Jian Liang; Ran He; Zilei Wang; Tieniu Tan,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2602.24283,2602.24283,2,semanticscholar,yes,1,semanticscholar,new_work,yes
C10124,arxiv,Task Complexity Matters: An Empirical Study of Reasoning in LLMs for Sentiment Analysis,Donghao Huang; Zhaoxia Wang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.24060,0,,no,1,arxiv,new_work,yes
C10125,arxiv,Task Expansion and Cross Refinement for Open-World Conditional Modeling,Shreyas Bhat Brahmavar; Qiyang Liu; Yang Li; Junier Oliva,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.13308,0,,no,1,arxiv,new_work,yes
C10126,arxiv,Task-Aware LoRA Adapter Composition via Similarity Retrieval in Vector Databases,Riya Adsul; Balachandra Devarangadi Sunil; Isha Nalawade; Sudharshan Govindan,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.21222,0,,no,1,arxiv,new_work,yes
C10127,arxiv,Task-Centric Personalized Federated Fine-Tuning of Language Models,Gabriel U. Talasso; Meghdad Kurmanji; Allan M. de Souza; Nicholas D. Lane; Leandro A. Villas,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.00050,0,,no,1,arxiv,new_work,yes
C10128,arxiv,Task-Driven Subspace Decomposition for Knowledge Sharing and Isolation in LoRA-based Continual Learning,Lingfeng He; De Cheng; Huaijie Wang; Xi Yang; Nannan Wang; Xinbo Gao,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.00191,0,,no,1,arxiv,new_work,yes
C10129,ieee,Tawa: Automatic Warp Specialization for Modern GPUs with Asynchronous References,Hongzheng Chen; Bin Fan; Alexander Collins; Bastian Hagedorn; Evghenii Gaburov; Masahiro Masuda; Matthew Brookhart; Chris Sullivan; Jason Knight; Zhiru Zhang; Vinod Grover,2026,2026 IEEE/ACM International Symposium on Code Generation and Optimization (CGO),stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/cgo68049.2026.11394849,2510.14719,0,,yes,2,arxiv|ieee,new_work,yes
C10130,arxiv,Teacher-Free Self-Training Amplifies but Does Not Compound: A Pass@$K$ Crossover on a Free-Verifier Domain,Igor Lima Strozzi,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.07856,0,,no,1,arxiv,new_work,yes
C10131,semanticscholar,Techniques for Peak Memory Reduction for LoRA Fine-tuning of LLMs on Edge Devices,Hassan Dbouk; M. Reisser; Prathamesh Mandke; Likhita Navali; Christos Louizos,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.19528,0,,no,2,arxiv|semanticscholar,new_work,yes
C10132,semanticscholar,Temperature-Controlled Quantization-Aware CSI Feedback via a Multi-Value Transformer,Bolin Yan; Zhijun Wang; Wu Guan; Liping Liang,2026,ICC 2026 - IEEE International Conference on Communications,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/icc59461.2026.11588004,,0,,yes,2,ieee|semanticscholar,new_work,yes
