id,source,parent_query,bucket,title,authors,venue,year,site,cited_by,date_retrieved,stage_reached,decision,exclusion_reason
GS0379,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Deepspeed-inference: enabling efficient inference of transformer models at unprecedented scale,"RY Aminabadi, S Rajbhandari, AA Awan…","… Conference for High …, 2022 -",2022,,803,2026-07-21/22,,,
GS0380,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Deep optimizer states: Towards scalable training of transformer models using interleaved offloading,2024,dl.acm.org,2024,,15,2026-07-21/22,,,
GS0381,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Benchmark assessment for the DeepSpeed acceleration library on image classification,"G Liang, MS Atoum, X Xing, I Alsmadi","Cluster Computing, 2024 -",2024,,,2026-07-21/22,,,
GS0382,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Ssdtrain: An activation offloading framework to ssds for faster large language model training,"K Wu, JB Park, X Zhang, M Hidayetoğlu…","2025 62nd ACM …, 2025 -",2025,,7,2026-07-21/22,,,
GS0383,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Large language models (LLMs) inference offloading and resource allocation in cloud-edge computing: An active inference approach,"Y He, J Fang, FR Yu, VC Leung","IEEE Transactions on Mobile …, 2024 -",2024,,168,2026-07-21/22,,,
GS0384,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Memory offloading for large language model inference with latency slo guarantees,2025,arxiv.org,2025,,6,2026-07-21/22,,,
GS0385,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Serving long-context LLMs at the mobile edge: Test-time reinforcement learning-based model caching and inference offloading,"M Xu, D Niyato, CG Brinton","IEEE Transactions on Networking, 2026 -",2026,,23,2026-07-21/22,,,
GS0386,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Large Language Model Offloading using Active Inference in 6G Symbiotic IoT,"X He, Y Jiang, X Xu, H Cui, Y Liu…","IEEE Internet of …, 2025 -",2025,,7,2026-07-21/22,,,
GS0387,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Joint inference offloading and model caching for small and large language model collaboration,"X Xu, G Feng, Y Liu, S Qin, J Wang…","IEEE Transactions on …, 2025 -",2025,,11,2026-07-21/22,,,
GS0388,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,TightLLM: Maximizing throughput for LLM inference via adaptive offloading policy,"Y Hu, X Liu, G Yang, L Li, K Zeng…","IEEE Transactions …, 2025 -",2025,,17,2026-07-21/22,,,
GS0389,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Compact LLM deployment and world model assisted offloading in mobile edge computing,"R Zhang, X Luo, J He, J Kang, Z Xiong…","arXiv preprint arXiv …, 2026 -",2026,,1,2026-07-21/22,,,
GS0390,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Proactive context aware task offloading in digital twin driven federated IoT systems with large language models,"K Elmazi, D Elmazi, J Lerga","Internet of things, 2025",2025,Elsevier,1,2026-07-21/22,,,
GS0391,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Large language model-based task offloading and resource allocation for digital twin edge computing networks,"Q Wu, Y Xie, P Fan, D Qin, K Wang…","IEEE Transactions …, 2026 -",2026,,9,2026-07-21/22,,,
GS0392,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Task offloading with large language models in mobile edge computing,"Y Song, W Lee, SH Lee","2024 15th International Conference …, 2024 -",2024,,7,2026-07-21/22,,,
GS0393,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Multi-turn reasoning llms for task offloading in mobile edge computing,"N Yang, C Cheng, H Zhang","arXiv preprint arXiv:2604.07148, 2026 -",2026,,6,2026-07-21/22,,,
GS0394,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Tba: Faster large language model training using ssd-based activation offloading,"K Wu, JB Park, X Zhang, M Hidayetoğlu…","arXiv preprint arXiv …, 2024 -",2024,,6,2026-07-21/22,,,
GS0395,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,"Dynamic Task Offloading in Vehicular NetworksUsing Large Language Models: A Novel EdgeIntelligence Framework for Adaptive, Low-Latency, and Energy-Aware …","Z Trabelsi, M Ali, T Qayyum, A Tariq",2025,2025,researchsquare.com,,2026-07-21/22,,,
GS0396,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Task Offloading for Collaborative Inference of LLM Agents at the Network Edge,"Y Yang, Y Pan, J Zhang, W Ni","… on Mobile Ad-Hoc and Smart …, 2025 -",2025,,,2026-07-21/22,,,
GS0397,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,LLM-Enhanced Deep Reinforcement Learning for Task Offloading in Collaborative Edge Computing,"H Guo, K Xv, Z Ge, L Yang","2026 22nd Annual IEEE …, 2026 -",2026,,,2026-07-21/22,,,
GS0398,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Video Language Model Inference Offloading in Cloud-Edge Collaboration: A Decoupled Approach,"X Yuan, H Li","2026 20th International Conference on …, 2026 -",2026,,1,2026-07-21/22,,,
GS0399,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Llm-based task offloading and resource allocation in satellite edge computing networks,"M Sun, J Hou, K Qiu, K Wang, X Chu…","IEEE Transactions on …, 2025 -",2025,,10,2026-07-21/22,,,
GS0400,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,Recursive offloading for LLM serving in multi-tier networks,"Z Wu, S Sun, Y Wang, M Liu, B Gao, J Lu…","IEEE Transactions …, 2025 -",2025,,5,2026-07-21/22,,,
GS0401,google_scholar,B3_memory_3,B3_3_zero_deepspeed_offload,AWTO: A Latency-Optimized Task Offloading Scheme for LLM-driven Agentic Workflows on Heterogeneous Edge,2026,Elsevier,2026,,2,2026-07-21/22,,,
GS0402,google_scholar,B4_federated_3,B4_3_distributed_comm,Towards Understanding Bugs in Distributed Training and Inference Frameworks for Large Language Models,2025,arxiv.org,2025,,8,2026-07-21/22,,,
GS0403,google_scholar,B4_federated_3,B4_3_distributed_comm,Galvatron: Automatic Distributed Training for Large Transformer Models,E Gumaan,"arXiv preprint arXiv:2504.03662, 2025",2025,arxiv.org,1,2026-07-21/22,,,
GS0404,google_scholar,B4_federated_3,B4_3_distributed_comm,BigMac: A Communication-Efficient Mixture-of-Experts Model Structure for Fast Training and Inference,2025,ojs.aaai.org,2025,,11,2026-07-21/22,,,
GS0405,google_scholar,B4_federated_3,B4_3_distributed_comm,Optimizing distributed training on frontier for large language models,"S Dash, IR Lyngaas, J Yin, X Wang…","ISC High …, 2024 -",2024,,45,2026-07-21/22,,,
GS0406,google_scholar,B4_federated_3,B4_3_distributed_comm,Distributed training of large language models,"F Zeng, W Gan, Y Wang, PS Yu","2023 IEEE 29th international …, 2023 -",2023,,57,2026-07-21/22,,,
GS0407,google_scholar,B4_federated_3,B4_3_distributed_comm,"Pushing large language models to the 6g edge: Vision, challenges, and opportunities","Z Lin, G Qu, Q Chen, X Chen, Z Chen…","IEEE Communications …, 2025 -",2025,,273,2026-07-21/22,,,
GS0408,google_scholar,B4_federated_3,B4_3_distributed_comm,User association and resource allocation in large language model based mobile edge computing system over 6G wireless communications,"L Qian, J Zhao","2024 IEEE 99th Vehicular Technology …, 2024 -",2024,,20,2026-07-21/22,,,
GS0409,google_scholar,B4_federated_3,B4_3_distributed_comm,FLASC: Federated LoRA with Sparse Communication,2026,dl.acm.org,2026,,45,2026-07-21/22,,,
GS0410,google_scholar,B4_federated_3,B4_3_distributed_comm,Fed-sb: A silver bullet for extreme communication efficiency and performance in (private) federated lora fine-tuning,2025,arxiv.org,2025,,10,2026-07-21/22,,,
GS0411,google_scholar,B4_federated_1,B4_1_federated_llm,Improving lora in privacy-preserving federated learning,"Y Sun, Z Li, Y Li, B Ding","arXiv preprint arXiv:2403.12313, 2024 -",2024,,302,2026-07-21/22,,,
GS0412,google_scholar,B4_federated_1,B4_1_federated_llm,pFedLoRA: Model-heterogeneous personalized federated learning with LoRA tuning,2023,arxiv.org,2023,,128,2026-07-21/22,,,
GS0413,google_scholar,B4_federated_1,B4_1_federated_llm,Fedsvd: Adaptive orthogonalization for private federated learning with lora,"S Lee, S Park, DB Lee, D Wagner…","Advances in …, 2026 -",2026,,11,2026-07-21/22,,,
GS0414,google_scholar,B4_federated_1,B4_1_federated_llm,Fdlora: Personalized federated learning of large language model via dual lora tuning,2024,arxiv.org,2024,,78,2026-07-21/22,,,
GS0415,google_scholar,B4_federated_1,B4_1_federated_llm,FedFMSL: federated learning of foundation models with sparsely activated LoRA,"P Wu, K Li, T Wang, Y Dong…","IEEE Transactions on …, 2024 -",2024,,36,2026-07-21/22,,,
GS0416,google_scholar,B4_federated_1,B4_1_federated_llm,Rethinking LoRA for Privacy-Preserving Federated Learning in Large Models,"J Liu, Y Miao, N Xi, J Liu","arXiv preprint arXiv:2602.19926, 2026 -",2026,,2,2026-07-21/22,,,
GS0417,google_scholar,B4_federated_1,B4_1_federated_llm,Promoting data and model privacy in federated learning through quantized lora,"…, 2024",arxiv.org,2024,,15,2026-07-21/22,,,
GS0418,google_scholar,B4_federated_1,B4_1_federated_llm,A federated learning approach with imperfect labels in lora-based transportation systems,"R Kumar, R Mishra, HP Gupta","IEEE Transactions on …, 2023 -",2023,,18,2026-07-21/22,,,
GS0419,google_scholar,B4_federated_1,B4_1_federated_llm,DFLNet: Deep federated learning network with privacy preserving for vehicular LoRa nodes fingerprinting,"T Zhang, D Xu, P Ren, K Yu…","IEEE Transactions on …, 2023 -",2023,,16,2026-07-21/22,,,
GS0420,google_scholar,B4_federated_1,B4_1_federated_llm,Stabilized fine-tuning with lora in federated learning: Mitigating the side effect of client size and rank via the scaling factor,"J Huang, X Wu, T He, Q Lao","arXiv preprint arXiv:2603.08058, 2026 -",2026,,2,2026-07-21/22,,,
GS0421,google_scholar,B4_federated_1,B4_1_federated_llm,Embedded federated learning over a LoRa mesh network,"NL Giménez, JM Solé, F Freitag","Pervasive and Mobile Computing, 2023 -",2023,,34,2026-07-21/22,,,
GS0422,google_scholar,B4_federated_2,B4_2_federated_lora,Robust federated finetuning of llms via alternating optimization of lora,"S Chen, Y Guo, Y Ju, H Dalal…","Advances in Neural …, 2026 -",2026,,20,2026-07-21/22,,,
GS0423,google_scholar,B4_federated_2,B4_2_federated_lora,Heterogeneous lora for federated fine-tuning of on-device foundation models,"YJ Cho, L Liu, Z Xu, A Fahrezi…","Proceedings of the 2024 …, 2024 -",2024,,218,2026-07-21/22,,,
GS0424,google_scholar,B4_federated_2,B4_2_federated_lora,FedLoDrop: Federated LoRA with dropout for generalized LLM fine-tuning,"S Xie, D Wen, C You, Q Chen…","IEEE Journal on …, 2026 -",2026,,10,2026-07-21/22,,,
GS0425,google_scholar,B4_federated_2,B4_2_federated_lora,Adaptive lora experts allocation and selection for federated fine-tuning,"L Wang, J Bian, L Zhang, J Xu","Advances in Neural …, 2026 -",2026,,11,2026-07-21/22,,,
GS0426,google_scholar,B4_federated_2,B4_2_federated_lora,Fed-hello: Efficient federated foundation model fine-tuning with heterogeneous lora allocation,"Z Zhang, P Liu, J Xu, R Hu","IEEE Transactions on Neural …, 2025 -",2025,,20,2026-07-21/22,,,
GS0427,google_scholar,B4_federated_2,B4_2_federated_lora,Fedalt: Federated fine-tuning through adaptive local training with rest-of-world lora,"…, 2026",ojs.aaai.org,2026,,18,2026-07-21/22,,,
GS0428,google_scholar,B4_federated_2,B4_2_federated_lora,Federated LoRA Fine-Tuning for LLMs via Collaborative Alignment,"S He, L Chen, L Feng","arXiv preprint arXiv:2605.21217, 2026",2026,arxiv.org,1,2026-07-21/22,,,
GS0429,google_scholar,B4_federated_2,B4_2_federated_lora,Fedex-lora: Exact aggregation for federated and efficient fine-tuning of foundation models,2024,arxiv.org,2024,,14,2026-07-21/22,,,
GS0430,google_scholar,B4_federated_2,B4_2_federated_lora,Robust federated finetuning of foundation models via alternating minimization of lora,"arXiv:2409.02346, 2024",arxiv.org,2024,,20,2026-07-21/22,,,
GS0431,google_scholar,B4_federated_2,B4_2_federated_lora,Fedlfc: Towards efficient federated multilingual modeling with lora-based language family clustering,"Z Guo, Y Zhang, Z Zhang, Z Xu…","Findings of the Association …, 2024 -",2024,,14,2026-07-21/22,,,
GS0432,google_scholar,B4_federated_2,B4_2_federated_lora,Personalized federated fine-tuning for heterogeneous data: An automatic rank learning approach via two-level lora,2025,arxiv.org,2025,,10,2026-07-21/22,,,
GS0433,google_scholar,B4_federated_2,B4_2_federated_lora,Federated llms fine-tuned with adaptive importance-aware lora,"Y Su, N Yan, Y Deng","ICC 2025-IEEE International …, 2025 -",2025,,15,2026-07-21/22,,,
GS0434,google_scholar,B4_federated_2,B4_2_federated_lora,FediLoRA: Heterogeneous LoRA for Federated Multimodal Fine-tuning under Missing Modalities,2025,arxiv.org,2025,,4,2026-07-21/22,,,
GS0435,google_scholar,B4_federated_2,B4_2_federated_lora,Federated fine-tuning of large language models under heterogeneous tasks and client resources,"J Bai, D Chen, B Qian, L Yao…","Advances in Neural …, 2024 -",2024,,201,2026-07-21/22,,,
GS0436,google_scholar,B4_federated_2,B4_2_federated_lora,Federated fine-tuning for pre-trained foundation models over wireless networks,"Z Wang, Y Zhou, Y Shi…","IEEE Transactions on …, 2025 -",2025,,72,2026-07-21/22,,,
GS0437,google_scholar,B4_federated_2,B4_2_federated_lora,FedMomentum: Preserving LoRA Training Momentum in Federated Fine-Tuning,2026,arxiv.org,2026,,1,2026-07-21/22,,,
GS0438,google_scholar,B4_federated_2,B4_2_federated_lora,Federated sketching lora: On-device collaborative fine-tuning of large language models,2025,liangqiy.com,2025,,11,2026-07-21/22,,,
GS0439,google_scholar,B4_federated_2,B4_2_federated_lora,{FwdLLM}: Efficient federated finetuning of large language models with perturbed inferences,"M Xu, D Cai, Y Wu, X Li, S Wang","2024 USENIX Annual Technical …, 2024 -",2024,,84,2026-07-21/22,,,
GS0440,google_scholar,B4_federated_2,B4_2_federated_lora,Ferret: Federated full-parameter tuning at scale for large language models,2024,arxiv.org,2024,,19,2026-07-21/22,,,
GS0441,google_scholar,B4_federated_4,B4_4_federated_heterogeneity,WinFLoRA: Incentivizing Client-Adaptive Aggregation in Federated LoRA under Privacy Heterogeneity,"…, 2026",dl.acm.org,2026,,2,2026-07-21/22,,,
GS0442,google_scholar,B1_peft_4,B1_4_prompt_prefix_bitfit,Federated learning of large language models with parameter-efficient prompt tuning and adaptive optimization,"T Che, J Liu, Y Zhou, J Ren, J Zhou…","Proceedings of the …, 2023 -",2023,,136,2026-07-21/22,,,
GS0443,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient fine-tuning for large models: A comprehensive survey,"Z Han, C Gao, J Liu, J Zhang, SQ Zhang","arXiv preprint arXiv:2403.14608, 2024",2024,arxiv.org,1462,2026-07-21/22,,,
GS0444,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient fine-tuning methods for pretrained language models: A critical review and assessment,"L Xu, H Xie, SJ Qin, X Tao…","IEEE Transactions on …, 2026",2026,ieeexplore.ieee.org,727,2026-07-21/22,,,
GS0445,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient fine-tuning in large language models: a survey of methodologies,"L Wang, S Chen, L Jiang, S Pan, R Cai, S Yang…","Artificial Intelligence …, 2025",2025,Springer,267,2026-07-21/22,,,
GS0446,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient fine-tuning for pre-trained vision models: A survey and benchmark,"Y Xin, J Yang, S Luo, Y Du, Q Qin, K Cen, Y He…","arXiv preprint arXiv …, 2024",2024,arxiv.org,238,2026-07-21/22,,,
GS0447,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient fine-tuning for foundation models,"D Zhang, T Feng, L Xue, Y Wang, Y Dong…","arXiv preprint arXiv …, 2025",2025,arxiv.org,98,2026-07-21/22,,,
GS0448,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient fine-tuning in large models: A survey of methodologies,"L Wang, S Chen, L Jiang, S Pan, R Cai, S Yang…","arXiv preprint arXiv …, 2024",2024,arxiv.org,93,2026-07-21/22,,,
GS0449,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient fine-tuning for pre-trained vision models: A survey and benchmark,"Y Xin, J Yang, S Luo, Y Du, Q Qin, H Chen…","International Journal of …, 2026",2026,Springer,17,2026-07-21/22,,,
GS0450,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-efficient continual fine-tuning: A survey,"EN Coleman, L Quarantiello, Z Liu, Q Yang…","Neurocomputing, 2026",2026,Elsevier,15,2026-07-21/22,,,
GS0451,google_scholar,B1_peft_5,B1_5_peft_survey,A survey on efficient federated learning methods for foundation model training,"H Woisetschläger, A Isenko, S Wang, R Mayer…","arXiv preprint arXiv …, 2024",2024,arxiv.org,74,2026-07-21/22,,,
GS0452,google_scholar,B1_peft_5,B1_5_peft_survey,Peft a2z: parameter-efficient fine-tuning survey for large language and vision models,"NJ Prottasha, UR Chowdhury, S Mohanto…","arXiv preprint arXiv …, 2025",2025,arxiv.org,18,2026-07-21/22,,,
GS0453,google_scholar,B1_peft_5,B1_5_peft_survey,Evolution of meta's llama models and parameter-efficient fine-tuning of large language models: a survey,"AA Abdullah, A Zubiaga, S Mirjalili…","arXiv preprint arXiv …, 2025",2025,arxiv.org,23,2026-07-21/22,,,
GS0454,google_scholar,B1_peft_5,B1_5_peft_survey,A survey on parameter-efficient fine-tuning for foundation models in federated learning,"J Bian, Y Peng, L Wang, Y Huang, J Xu","arXiv preprint arXiv:2504.21099, 2025",2025,arxiv.org,25,2026-07-21/22,,,
GS0455,google_scholar,B1_peft_5,B1_5_peft_survey,Reparameterization-based parameter-efficient fine-tuning methods for large language models: A systematic survey,"Z Chen, Z Liu, K Wang, S Lian","CCF international conference on natural …, 2024",2024,Springer,6,2026-07-21/22,,,
GS0456,google_scholar,B1_peft_5,B1_5_peft_survey,A survey on federated parameter-efficient fine-tuning for large language models,"Q Wen, X Zhang, N Xiang, J Chen…","… Conference on Big …, 2025",2025,ieeexplore.ieee.org,2,2026-07-21/22,,,
GS0457,google_scholar,B1_peft_5,B1_5_peft_survey,Revisiting fine-tuning: A survey of parameter-efficient techniques for large ai models,"S Lei, Y Hua, S Zhihao",2025,2025,preprints.org,4,2026-07-21/22,,,
GS0458,google_scholar,B1_peft_5,B1_5_peft_survey,A comprehensive survey of parameter-efficient fine-tuning for large language and vision models,"C Zhihao, M Li, S Zhihao, M Li, W Jiahao, Z Yifan…",2025,2025,techrxiv.org,1,2026-07-21/22,,,
GS0459,google_scholar,B1_peft_5,B1_5_peft_survey,PEFT A2Z: Parameter-Efficient Fine-Tuning Survey for Large Language and Vision Models,"N Jahan Prottasha, UR Chowdhury…","arXiv e …, 2025",2025,ui.adsabs.harvard.edu,2,2026-07-21/22,,,
GS0460,google_scholar,B1_peft_5,B1_5_peft_survey,"Efficient Adaptation of Pre-trained Models: A Survey of PEFT for Language, Vision, and Multimodal Learning",,,,,,2026-07-21/22,,,
GS0461,google_scholar,B1_peft_5,B1_5_peft_survey,Lessons and insights from a unifying study of parameter-efficient fine-tuning (peft) in visual recognition,"Z Mai, P Zhang, CH Tu, HY Chen…","Proceedings of the …, 2025",2025,openaccess.thecvf.com,27,2026-07-21/22,,,
GS0462,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter efficient instruction tuning: An empirical study,P He,"arXiv preprint arXiv:2411.16775, 2024",2024,arxiv.org,4,2026-07-21/22,,,
GS0463,google_scholar,B1_peft_5,B1_5_peft_survey,"survey of large language models: Evolution, architectures, adaptation, benchmarking, applications, challenges, and societal implications","SM Sajjadi Mohammadabadi, BC Kara, C Eyupoglu…","Electronics, 2025",2025,mdpi.com,55,2026-07-21/22,,,
GS0464,google_scholar,B1_peft_5,B1_5_peft_survey,A survey on federated fine-tuning of large language models,"Y Wu, C Tian, J Li, H Sun, K Tam, Z Zhou…","arXiv preprint arXiv …, 2025",2025,arxiv.org,57,2026-07-21/22,,,
GS0465,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-E cient Fine-Tuning in Large Models: A Survey of Methodologies,,,,,,2026-07-21/22,,,
GS0466,google_scholar,B1_peft_5,B1_5_peft_survey,"PEFT Unlocked: Methodologies, Formulas, and Applications in Efficient LLM Adaptation","M Najafi, E Tavan, S Kuhn, S Alakkari, S Colreavy",2025,2025,researchsquare.com,,2026-07-21/22,,,
GS0467,google_scholar,B1_peft_5,B1_5_peft_survey,Prompt compression for large language models: A survey,"Z Li, Y Liu, Y Su, N Collier","… of the 2025 Conference of the Nations …, 2025",2025,aclanthology.org,100,2026-07-21/22,,,
GS0468,google_scholar,B1_peft_5,B1_5_peft_survey,A Survey of LoRA Algorithm Variations for Language Models,"M Zhu, PH Nguyen","International Conference on Applications of Natural …, 2025",2025,Springer,2,2026-07-21/22,,,
GS0469,google_scholar,B1_peft_5,B1_5_peft_survey,"A Survey of LoRA-based Machine Unlearning for LLMs: Methods, Taxonomy, and Evaluation","D Li, G Yu, X Wang, Y Jiang, W Yang…","… (December 05, 2025), 2025",2025,papers.ssrn.com,,2026-07-21/22,,,
GS0470,google_scholar,B1_peft_5,B1_5_peft_survey,Peft-bench: A parameter-efficient fine-tuning methods benchmark,"R Belanec, B Pecher, I Srba…","Proceedings of the 19th …, 2026",2026,aclanthology.org,2,2026-07-21/22,,,
GS0471,google_scholar,B1_peft_5,B1_5_peft_survey,Advances in Parameter-Efficient Fine-Tuning: Optimizing Foundation Models for Scalable AI,S Zhihao,2025,2025,preprints.org,1,2026-07-21/22,,,
GS0472,google_scholar,B1_peft_5,B1_5_peft_survey,Evolution of meta's llama models and parameter-efficient fine-tuning of large language models: a survey,"A Abas Abdullah, A Zubiaga, S Mirjalili…","arXiv e …, 2025",2025,ui.adsabs.harvard.edu,,2026-07-21/22,,,
GS0473,google_scholar,B1_peft_5,B1_5_peft_survey,A Survey of LoRA Algorithm Variations for Language Models,,,,,,2026-07-21/22,,,
GS0474,google_scholar,B1_peft_5,B1_5_peft_survey,Parameter-Efficient Continual Fine-Tuning: A Survey,"E Nuertey Coleman, L Quarantiello, Z Liu…","arXiv e …, 2025",2025,ui.adsabs.harvard.edu,,2026-07-21/22,,,
GS0475,google_scholar,B1_peft_5,B1_5_peft_survey,Making Foundation Models Adaptable: A Review of Parameter-Efficient Fine-Tuning Approaches,"L Chang, J Qiu, W Yang, Y Jia, Y Shufen, J Yin…","Authorea …, 2025",2025,techrxiv.org,2,2026-07-21/22,,,
GS0476,google_scholar,B1_peft_5,B1_5_peft_survey,Fine-tuning large language models with limited data: a survey and practical guide,"M Szep, D Rueckert, R von Eisenhart-Rothe…","Transactions of the …, 2026",2026,direct.mit.edu,5,2026-07-21/22,,,
GS0477,google_scholar,B1_peft_5,B1_5_peft_survey,Generative models in medical visual question answering: A survey,"W Dong, S Shen, Y Han, T Tan, J Wu, H Xu","Applied Sciences, 2025",2025,mdpi.com,45,2026-07-21/22,,,
GS0478,google_scholar,B1_peft_5,B1_5_peft_survey,"Big Models, Small Tweaks: The Rise of Parameter-Efficient Fine-Tuning","X Yang, Z Chang, S Zhihao","Authorea Preprints, 2025",2025,techrxiv.org,,2026-07-21/22,,,
GS0479,google_scholar,B1_peft_5,B1_5_peft_survey,Fine-tuning transformers efficiently: A survey on lora and its impact,"M Huan, J Shun",2025,2025,preprints.org,14,2026-07-21/22,,,
GS0480,google_scholar,B1_peft_5,B1_5_peft_survey,Characterizing communication in distributed parameter-efficient fine-tuning for large language models,"N Alnaasan, HR Huang, A Shafi…","… IEEE Symposium on …, 2024",2024,ieeexplore.ieee.org,7,2026-07-21/22,,,
GS0481,google_scholar,B1_peft_5,B1_5_peft_survey,A survey of personalized large language models: Progress and future directions,"J Liu, Z Qiu, Z Li, Q Dai, W Yu, J Zhu, M Hu…","arXiv preprint arXiv …, 2025",2025,arxiv.org,105,2026-07-21/22,,,
GS0482,google_scholar,B1_peft_5,B1_5_peft_survey,Scaling down to scale up: A guide to parameter-efficient fine-tuning,"V Lialin, V Deshpande, X Yao, A Rumshisky","arXiv preprint arXiv …, 2023",2023,arxiv.org,472,2026-07-21/22,,,
GS0483,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Memory-efficient DNN training on mobile devices,"I Gim, JG Ko","Proceedings of the 20th Annual International …, 2022",2022,dl.acm.org,95,2026-07-21/22,,,
GS0484,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Distflashattn: Distributed memory-efficient attention for long-context llms training,"D Li, R Shao, A Xie, EP Xing, X Ma, I Stoica…","arXiv preprint arXiv …, 2023",2023,arxiv.org,39,2026-07-21/22,,,
GS0485,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Optimal gradient checkpoint search for arbitrary computation graphs,"J Feng, D Huang","… of the IEEE/CVF Conference on …, 2021",2021,openaccess.thecvf.com,45,2026-07-21/22,,,
GS0486,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Skipper: Enabling efficient snn training through activation-checkpointing and time-skipping,"S Singh, A Sarma, S Lu, A Sengupta…","2022 55th IEEE/ACM …, 2022",2022,ieeexplore.ieee.org,26,2026-07-21/22,,,
GS0487,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Optimal Gradient Checkpointing for Sparse and Recurrent Architectures using Off-Chip Memory,"W Bencheikh, J Finkbeiner, E Neftci","arXiv preprint arXiv:2412.11810, 2024",2024,arxiv.org,5,2026-07-21/22,,,
GS0488,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Look Every Frame All at Once: Video-Mamba for Efficient Long-form Video Understanding with Multi-Axis Gradient Checkpointing,"H Lee, J Kim, H Kim, YM Ro","arXiv preprint arXiv:2411.19460, 2024",2024,arxiv.org,3,2026-07-21/22,,,
GS0489,google_scholar,B3_memory_1,B3_1_grad_checkpoint,StreamBP: Memory-Efficient Exact Backpropagation for Long Sequence Training of LLMs,"Q Luo, M Li, L Zhao, X Li","Advances in Neural Information …, 2026",2026,proceedings.neurips.cc,2,2026-07-21/22,,,
GS0490,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Memory relevant hyperparameters optimization for DNN training at edge,"Y Xu, R Han, J Ouyang","2024 IEEE 4th International …, 2024",2024,ieeexplore.ieee.org,3,2026-07-21/22,,,
GS0491,google_scholar,B3_memory_1,B3_1_grad_checkpoint,A parallelization method for deep learning algorithms combining with gradient checkpoints,J Liu,"Proceedings of the 2025 International Symposium on …, 2025",2025,dl.acm.org,,2026-07-21/22,,,
GS0492,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Reducing the memory cost of training convolutional neural networks by CPU offloading,"T Hascoet, W Zhuang, Q Febvre…","Journal of Software …, 2019",2019,pdfs.semanticscholar.org,8,2026-07-21/22,,,
GS0493,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Checkpointing in practice for memory-efficient training on the edge,"E Naveen, P Kumar","… Conference on Smart City; IEEE 5th …, 2019",2019,ieeexplore.ieee.org,2,2026-07-21/22,,,
GS0494,google_scholar,B3_memory_1,B3_1_grad_checkpoint,An Evaluation of Memory Optimization Methods for Training Neural Networks,"X Liu, S Jha, A Cheung","arXiv preprint arXiv:2303.14633, 2023",2023,arxiv.org,,2026-07-21/22,,,
GS0495,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Reducing Memory Footprint in Deep Network Training by Gradient Space Reutilization,"Y Dong, Z Lin","Chinese Conference on Pattern Recognition and …, 2024",2024,Springer,,2026-07-21/22,,,
GS0496,google_scholar,B3_memory_1,B3_1_grad_checkpoint,Checkmate: Breaking the memory wall with optimal tensor rematerialization,"P Jain, A Jain, A Nrusimha, A Gholami…","… Machine Learning …, 2020",2020,proceedings.mlsys.org,299,2026-07-21/22,,,
